DonorUniqueId,DonorPostalCode,DonorAge,MaritalStatus,GenderIdentity,IsMemberFlag,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,AcademicDegreeLevel,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.,Region
1540,61517,42,,,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,00,N,Illinois
1541,90265,42,Married,Male,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,550,Y,California
1542,49963,35,,Male,N,Y,N,Y,,UB,HOME,Y,1,0,0,0,0,0,0,1500,Y,Michigan
1543,95459,42,Single,Male,N,N,N,N,,,HOME,N,1,0,0,5,50,0,0,95910,Y,California
1544,23092,37,,Female,N,Y,N,Y,,UB,HOME,Y,0,0,0,0,0,0,0,1200,Y,Virginia
1545,90265,42,,Male,N,N,N,N,,,HOME,Y,1,0,0,200,0,0,0,2000,Y,California
1546,98401,28,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Washington
1547,90265,18,,Female,N,N,N,N,,,,N,0,25,0,0,0,0,0,600,Y,California
1548,50863,42,,Male,N,N,N,Y,,,HOME,N,3,0,0,0,0,0,0,8890,Y,Iowa
1549,95928,30,,Female,N,Y,N,Y,,GP,HOME,Y,0,0,0,0,0,0,0,00,N,California
1550,73029,42,,Female,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,6100,Y,Oklahoma
1551,14449,42,Married,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,New York (Upstate)
1552,67495,37,,Female,N,N,N,N,3.0,,HOME,Y,0,0,0,0,0,0,0,00,N,Kansas
1553,83846,42,Married,Male,N,N,Y,N,,,HOME,Y,0,180,0,0,0,0,0,1800,Y,Idaho
1554,23314,42,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Virginia
1555,74442,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,50,0,0,500,Y,Oklahoma
1556,90265,42,,Female,N,N,N,N,,,HOME,N,4,0,0,0,0,0,0,00,N,California
1557,63625,47,Married,Female,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Missouri
1558,32158,34,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,250,Y,Florida
1559,90265,42,Married,Male,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,400,Y,California
1560,90265,42,,Female,N,N,N,N,,,,N,1,0,0,0,0,0,0,20,Y,California
1561,7432,30,,Female,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,00,N,Oklahoma
1562,54559,42,,Male,N,N,N,N,5.0,,HOME,N,1,0,160,200,0,0,0,3600,Y,Wisconsin
1563,22721,56,,Female,N,N,N,Y,,,CAMP,Y,0,0,0,0,0,0,0,2000,Y,Virginia
1564,26426,42,Married,Female,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,0,550,Y,West Virginia
1565,64121,42,Single,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,250,Y,Missouri
1566,56327,48,,Female,N,Y,N,N,,GM,,N,0,0,0,0,0,0,0,00,N,Minnesota
1567,71836,42,Married,Female,N,N,Y,N,,,HOME,Y,0,110,0,0,0,0,0,1100,Y,Arkansas
1568,54150,28,,Unknown,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,50,Y,Wisconsin
1569,50171,57,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Iowa
1570,90265,42,,Male,N,N,N,N,2.0,,HOME,Y,2,0,0,0,0,0,50,500,Y,California
1571,8401,42,Single,Female,N,N,N,N,,,HOME,N,2,0,0,30,0,0,0,300,Y,Utah
1572,14893,45,,Female,N,Y,N,Y,4.0,GD,HOME,Y,1,0,0,0,0,0,50,2530,Y,New York (Upstate)
1573,77441,42,,Male,N,Y,N,N,,GM,,Y,0,0,0,0,0,0,0,00,N,Texas (northern)
1574,96267,42,Married,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,300,Y,Unknown
1575,17866,45,,Male,N,N,N,N,3.0,,HOME,N,0,0,0,0,0,0,0,500,Y,Pennsylvania
1576,59732,49,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Montana
1577,99716,25,,Male,N,Y,N,Y,,UB,HOME,Y,2,0,0,0,0,0,0,00,N,Alaska
1578,90265,34,,Male,N,Y,N,Y,7.0,GM,HOME,Y,0,0,0,0,0,0,0,3540,Y,California
1579,37764,42,Single,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Tennessee
1580,49322,34,,Male,N,Y,N,N,,GM,HOME,Y,1,0,120,0,0,0,0,1200,Y,Michigan
1581,13221,42,Married,Female,N,N,N,N,,,HOME,N,0,0,2,0,0,0,0,20,Y,New York (Upstate)
1582,95970,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,California
1583,31058,42,Married,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,3390,Y,Georgia
1584,64088,30,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,1000,Y,Missouri
1585,33021,91,,Male,N,N,N,N,,,BUSN,N,1,0,0,0,0,0,0,00,N,Florida
1586,75831,30,,Male,N,Y,N,N,,UB,HOME,Y,0,0,0,0,0,0,0,1500,Y,Texas (northern)
1587,27212,42,,Male,N,N,N,Y,,,BUSN,N,1,0,0,0,0,0,0,500,Y,North Carolina
1588,85343,68,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,1000,Y,Arizona
1589,25672,42,,Male,N,Y,N,N,,GM,,N,0,0,0,0,0,0,0,150,Y,West Virginia
1590,28656,42,,Male,N,N,N,N,,,HOME,N,1,100,0,0,0,0,0,1000,Y,North Carolina
1591,90265,42,,Male,N,Y,N,N,,,,Y,12,5,40,0,0,50,0,36500,Y,California
1592,16854,42,,Female,N,N,N,N,,,,N,2,0,0,0,0,0,0,250,Y,Pennsylvania
1593,7801,27,,Female,N,Y,N,Y,,GM,,Y,1,0,0,0,0,0,0,00,N,Texas (northern)
1594,90265,42,,Female,N,N,N,Y,,,HOME,Y,0,0,0,0,0,0,0,6000,Y,California
1595,89595,42,,Female,N,Y,N,N,,UB,,N,2,0,0,0,0,0,0,00,N,Nevada
1596,90265,58,,Female,N,Y,N,Y,,GM,HOME,Y,1,0,0,100,0,0,0,1000,Y,California
1597,35443,29,,Female,N,Y,N,Y,,GM,CAMP,Y,0,0,0,0,0,0,0,00,N,Alabama
1598,3825,42,,Male,N,Y,N,N,,UB,HOME,N,2,0,0,0,0,0,0,250,Y,Tennessee
1599,1066,42,Divorced,Male,N,N,Y,Y,,,HOME,Y,0,0,0,0,0,0,0,200,Y,New York (NYC area)
1600,55815,42,,Female,N,Y,N,Y,4.0,UB,HOME,Y,3,0,1,0,0,0,0,10,Y,Minnesota
1601,70073,42,,Female,N,Y,N,Y,,UB,HOME,Y,3,0,0,0,0,370,110,4800,Y,Louisiana
1602,7646,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Texas (northern)
1603,41642,42,Single,Female,N,N,N,N,,,,N,0,0,0,0,0,0,0,5000,Y,Kentucky
1604,73601,62,Married,Female,N,Y,Y,N,,UB,HOME,Y,7,0,0,0,0,0,0,00,N,Oklahoma
1605,49237,42,Single,Male,N,N,N,N,,,HOME,N,1,0,100,40,0,0,0,1400,Y,Michigan
1606,84066,42,Married,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,1,10,Y,Utah
1607,950,29,,Female,N,N,N,N,4.0,,HOME,Y,0,0,0,0,0,0,0,00,N,California
1608,96259,42,Single,Male,N,N,N,N,,,,N,0,50,0,0,0,0,0,500,Y,Unknown
1609,74036,27,,Male,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,Oklahoma
1610,90265,82,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
1611,50501,27,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,Iowa
1612,90265,42,Single,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,California
1613,10975,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,410,Y,New York (NYC area)
1614,54662,58,,Male,N,Y,N,N,,,HOME,N,0,0,180,150,10,0,0,3400,Y,Wisconsin
1615,12568,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,350,Y,New York (Upstate)
1616,78538,42,Married,Uknown,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,500,Y,Texas (northern)
1617,56563,42,Widowed,Male,N,N,N,N,,,HOME,N,4,0,0,25,0,220,0,2450,Y,Minnesota
1618,77056,42,,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,550,Y,Texas (northern)
1619,11501,42,Married,Female,N,N,N,N,,,,N,1,0,0,0,0,0,0,00,N,New York (NYC area)
1620,13155,42,Married,Male,N,N,N,N,,,HOME,N,3,0,0,0,0,0,0,00,N,New York (Upstate)
1621,20722,42,,Male,N,Y,N,N,,UB,,N,1,0,0,0,0,0,0,00,N,Maryland
1622,90265,42,Married,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,California
1623,32189,30,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Florida
1624,95316,42,Married,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,10,Y,California
1625,90265,35,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,8200,Y,California
1626,75765,27,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Texas (northern)
1627,50127,42,,Male,N,N,N,Y,,,HOME,N,3,0,0,0,0,50,0,1000,Y,Iowa
1628,94618,33,,Male,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,California
1629,2344,42,,Male,N,N,N,Y,,,HOME,N,13,0,0,0,51,15,0,18910,Y,Virginia
1630,25697,42,,Male,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,150,1500,Y,West Virginia
1631,61523,42,Married,Male,N,Y,N,Y,,UB,HOME,Y,4,0,0,0,0,652,0,6520,Y,Illinois
1632,90834,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,1000,Y,California
1633,80273,78,,Female,N,N,N,N,,,HOME,N,0,1,0,0,0,0,0,360,Y,Colorado
1634,90265,42,,Male,N,N,N,N,,,BUSN,N,0,0,0,0,0,0,0,1000,Y,California
1635,90265,42,Married,Male,N,N,Y,N,,,HOME,N,0,20,0,0,0,0,0,200,Y,California
1636,40351,42,,Female,N,N,N,N,,,,N,1,0,0,0,10,0,0,100,Y,Kentucky
1637,59450,42,Single,Male,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,00,N,Montana
1638,15217,83,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,750,Y,Pennsylvania
1639,63336,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,2600,Y,Missouri
1640,68307,42,Married,Female,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Nebraska
1641,60910,57,,Male,N,Y,N,N,,GM,HOME,Y,0,0,0,0,0,0,0,4000,Y,Illinois
1642,90265,24,,Male,N,Y,N,Y,,UB,HOME,Y,0,0,0,0,0,0,0,00,N,California
1643,4940,42,Single,Female,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,Michigan
1644,90265,35,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,California
1645,90265,39,,Female,N,N,N,N,1.0,,HOME,N,0,0,50,0,5,0,0,1800,Y,California
1646,60131,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,1200,Y,Illinois
1647,69168,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,650,Y,Nebraska
1648,77396,24,,Male,N,N,N,N,3.0,,HOME,Y,0,0,0,0,0,0,0,1200,Y,Texas (northern)
1649,85145,42,Married,Male,N,N,N,Y,,,HOME,N,2,0,0,0,0,0,0,00,N,Arizona
1650,46256,42,Married,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,Indiana
1651,92637,42,Single,Female,N,N,N,Y,,,HOME,N,0,100,0,0,0,0,0,6000,Y,California
1652,26627,61,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,West Virginia
1653,90265,27,,Female,N,Y,N,Y,,GM,HOME,Y,1,0,0,0,0,0,0,100,Y,California
1654,76502,74,,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Texas (northern)
1655,87321,42,,Female,N,N,N,N,,,HOME,N,3,0,0,0,0,230,0,2300,Y,New Mexico
1656,90265,39,,Female,N,Y,N,Y,3.0,GD,HOME,N,1,0,0,0,0,0,0,150,Y,California
1657,78827,42,Married,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Texas (northern)
1658,90265,42,Single,Female,N,N,N,N,,,,N,0,100,0,0,0,90,0,1900,Y,California
1659,59719,42,Married,Male,N,N,N,Y,,,,N,6,0,0,0,0,0,0,1050,Y,Montana
1660,90265,42,Single,Female,N,N,N,N,,,HOME,N,3,0,0,0,0,3,0,30,Y,California
1661,19420,42,,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,100,Y,Pennsylvania
1662,90265,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,250,Y,California
1663,68752,35,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Nebraska
1664,95762,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,California
1665,95916,42,,Female,N,Y,N,N,,,HOME,Y,0,0,35,0,0,0,0,350,Y,California
1666,64866,42,,Male,N,N,N,N,,,HOME,N,3,0,0,0,0,0,0,360,Y,Missouri
1667,90265,59,,Female,N,N,N,N,2.0,,HOME,N,0,0,0,0,0,0,50,500,Y,California
1668,85395,42,,Male,N,N,N,N,,,HOME,N,1,50,0,0,0,0,0,500,Y,Arizona
1669,90265,64,,Male,N,N,N,N,,,HOME,N,0,0,0,0,50,0,0,500,Y,California
1670,49963,23,,Male,N,Y,N,Y,,UB,HOME,Y,1,1,0,0,1,0,0,20,Y,Michigan
1671,80102,19,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,8760,Y,Colorado
1672,99166,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,100,Y,Washington
1673,30281,43,,Male,N,N,N,N,,,HOME,N,0,50,0,0,0,0,0,650,Y,Georgia
1674,21273,42,Single,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,100,Y,Maryland
1675,43523,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,250,Y,Ohio
1676,92342,42,,Female,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,400,Y,California
1677,67526,73,Married,Male,N,Y,N,Y,,GM,HOME,Y,5,0,0,0,150,0,0,1500,Y,Kansas
1678,65557,42,,Female,N,N,N,N,,,HOME,N,6,0,0,0,0,0,0,3000,Y,Missouri
1679,90265,42,,Female,N,N,N,N,,,HOME,N,3,0,0,0,0,20,1,2500,Y,California
1680,52140,38,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Iowa
1681,19506,42,Married,Male,N,Y,N,N,,GP,HOME,N,18,1,0,60,0,250,0,11750,Y,Pennsylvania
1682,90265,86,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
1683,53058,42,,Female,N,Y,N,N,,GC,HOME,Y,4,0,0,0,0,0,0,00,N,Wisconsin
1684,54016,27,,Female,N,Y,N,Y,,UB,HOME,Y,1,1,0,0,0,0,0,10,Y,Wisconsin
1685,70759,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Louisiana
1686,19350,41,,Male,N,Y,N,Y,,GM,,Y,0,0,0,0,264,20,0,2840,Y,Pennsylvania
1687,80466,42,,Female,N,N,N,N,,,HOME,N,3,1,0,0,0,135,0,1360,Y,Colorado
1688,13318,42,,Female,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,6280,Y,New York (Upstate)
1689,42742,42,,Female,N,N,N,N,,,BUSN,N,1,0,0,0,0,0,0,00,N,Kentucky
1690,41559,23,,Male,N,N,N,N,,,CAMP,Y,0,0,0,0,0,0,0,00,N,Kentucky
1691,41004,37,,Female,N,Y,N,Y,,UB,HOME,Y,5,0,0,0,0,100,0,1950,Y,Kentucky
1692,90265,42,Married,Female,N,N,N,N,,,HOME,N,3,0,0,0,0,0,0,00,N,California
1693,98687,42,,Female,N,N,N,N,,,HOME,Y,6,0,0,0,0,0,0,00,N,Washington
1694,90265,42,,,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,1000,Y,California
1695,62638,42,Married,Male,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,00,N,Illinois
1696,47966,42,,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,500,Y,Indiana
1697,60697,42,,Female,N,N,N,N,,,HOME,Y,2,0,0,0,0,0,0,1200,Y,Illinois
1698,33425,24,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,250,Y,Florida
1699,22031,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Virginia
1700,48879,42,,Male,N,N,N,N,,,HOME,N,3,0,0,0,0,0,0,250,Y,Michigan
1701,92274,42,Single,Male,N,N,N,N,,,HOME,N,6,0,0,0,0,20,0,200,Y,California
1702,82084,42,,Male,N,Y,N,N,,UB,,N,0,0,0,0,0,0,0,50000,Y,Wyoming
1703,90265,42,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
1704,90265,42,,Female,N,N,N,N,2.0,,HOME,N,1,0,0,0,0,0,0,650,Y,California
1705,90265,42,,Male,N,N,N,N,,,HOME,Y,3,0,0,0,0,230,0,2300,Y,California
1706,90265,19,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
1707,37602,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Tennessee
1708,10603,42,Married,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,9730,Y,New York (NYC area)
1709,71345,32,,Female,N,N,N,N,,,HOME,N,0,50,0,0,0,0,50,1000,Y,Louisiana
1710,52588,28,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,2500,Y,Iowa
1711,19070,42,Single,Uknown,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,00,N,Pennsylvania
1712,17236,42,,Male,N,Y,N,N,,GM,HOME,N,0,0,0,0,0,0,0,840,Y,Pennsylvania
1713,99641,46,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,2880,Y,Alaska
1714,58106,58,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,18,11950,Y,North Dakota
1715,90265,37,,,N,Y,Y,N,,,,N,0,0,25,0,0,0,0,250,Y,California
1716,67670,42,,Male,N,Y,N,N,,GM,,N,0,300,0,0,0,0,0,3000,Y,Kansas
1717,90265,40,,Female,N,Y,N,Y,,UB,HOME,Y,0,0,0,0,0,0,0,1000,Y,California
1718,77630,89,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,100,Y,Texas (northern)
1719,90265,42,,Female,N,N,N,N,,,HOME,N,1,0,0,3,0,0,0,750,Y,California
1720,74902,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Oklahoma
1721,21108,42,Married,Female,N,Y,N,Y,,GM,HOME,N,12,0,0,0,0,0,0,11500,Y,Maryland
1722,90265,42,,Male,N,N,N,N,,,,N,1,0,0,0,0,0,0,00,N,California
1723,59795,31,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Montana
1724,90265,42,Single,Uknown,N,N,N,Y,,,HOME,N,0,0,0,35,0,0,0,1200,Y,California
1725,4841,42,,Female,N,N,N,N,,,CAMP,Y,0,0,0,0,5,0,0,10000,Y,Michigan
1726,17239,42,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,10100,Y,Pennsylvania
1727,4105,36,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,400,Y,Kentucky
1728,90265,36,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,650,Y,California
1729,94912,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
1730,45775,48,,Male,N,N,N,N,,,HOME,Y,0,0,210,120,0,0,0,3300,Y,Ohio
1731,19130,42,,Female,N,Y,N,N,,UB,HOME,N,1,0,0,0,0,0,0,00,N,Pennsylvania
1732,643,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,2100,Y,Missouri
1733,48614,42,,Female,N,Y,N,N,,GM,,N,0,0,0,0,0,0,0,1800,Y,Michigan
1734,78934,42,Married,Female,N,N,Y,N,3.0,,HOME,Y,0,0,0,0,0,0,0,00,N,Texas (northern)
1735,53245,42,,,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,4000,Y,Wisconsin
1736,90265,69,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,300,Y,California
1737,90265,42,,Female,N,Y,N,Y,,GD,HOME,N,3,0,0,0,0,0,0,00,N,California
1738,41817,42,Married,Female,N,N,N,Y,,,BUSN,N,4,250,100,195,1,0,0,5460,Y,Kentucky
1739,90265,43,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,California
1740,97884,65,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Oregon
1741,90265,42,Married,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,1500,Y,California
1742,90265,42,Single,Male,N,N,N,N,,,,Y,0,0,0,0,0,0,0,500,Y,California
1743,43251,25,,Male,N,N,N,N,,,BUSN,Y,0,100,0,0,0,0,0,1000,Y,Ohio
1744,916,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,400,Y,California
1745,75367,42,,Female,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,Texas (northern)
1746,97045,42,,Male,N,N,N,N,,,HOME,N,5,0,0,0,0,25,0,250,Y,Oregon
1747,28894,32,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,North Carolina
1748,50014,42,,Male,N,Y,N,Y,,UB,HOME,N,1,0,41,50,0,0,500,5910,Y,Iowa
1749,98132,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Washington
1750,60035,31,,Male,N,Y,N,Y,,GM,HOME,Y,1,100,0,0,0,0,0,1500,Y,Illinois
1751,61349,54,,Male,N,Y,N,N,,GM,,N,0,0,0,0,0,0,50,500,Y,Illinois
1752,14843,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,280,Y,New York (Upstate)
1753,5769,42,Married,Female,N,N,N,Y,,,HOME,N,9,0,0,0,0,0,0,28350,Y,South Dakota
1754,45068,37,,Male,N,Y,N,Y,,UB,HOME,Y,2,98,0,0,0,0,0,980,Y,Ohio
1755,93706,42,,Male,N,N,N,N,,,HOME,N,5,0,0,0,0,0,0,00,N,California
1756,88254,42,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,3400,Y,New Mexico
1757,50477,42,,Female,N,Y,N,N,,GM,,N,1,0,0,0,0,0,0,00,N,Iowa
1758,76250,42,Single,Uknown,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,8900,Y,Texas (northern)
1759,5447,42,Single,Uknown,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Wisconsin
1760,90265,35,,Male,N,Y,N,Y,,UB,HOME,Y,2,0,0,0,0,10,0,500,Y,California
1761,62946,42,,Male,N,Y,N,N,,UB,HOME,N,0,0,0,0,0,0,0,00,N,Illinois
1762,75656,27,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,Texas (northern)
1763,9343,42,,Male,N,N,N,N,,,HOME,N,1,0,0,30,0,0,0,300,Y,California
1764,70582,42,,,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,00,N,Louisiana
1765,67005,42,,Male,N,N,N,Y,,,HOME,Y,0,0,0,0,0,0,0,00,N,Kansas
1766,90265,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,120,1200,Y,California
1767,80822,42,Single,Female,N,N,N,N,,,HOME,N,2,0,0,0,60,0,0,600,Y,Colorado
1768,86422,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,144,0,0,1440,Y,Arizona
1769,36604,42,,Female,N,Y,N,Y,,UB,HOME,N,3,0,0,0,0,100,0,21890,Y,Alabama
1770,65787,35,,Male,N,N,N,N,3.0,,HOME,Y,0,0,0,0,0,0,0,1600,Y,Missouri
1771,6145,42,,Female,N,N,N,Y,,,HOME,N,2,0,1,0,0,0,0,20100,Y,Illinois
1772,32546,42,Married,Female,N,N,Y,Y,,,HOME,N,0,0,0,0,0,0,0,00,N,Florida
1773,45241,48,,,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Ohio
1774,38833,25,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,Mississippi
1775,60403,42,Married,Male,N,N,N,N,4.0,,HOME,N,1,0,1,0,0,0,0,10,Y,Illinois
1776,9507,38,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,California
1777,84036,42,,Male,N,Y,N,Y,,GP,HOME,N,2,0,0,0,0,0,0,1050,Y,Utah
1778,75670,86,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,150,Y,Texas (northern)
1779,37931,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Tennessee
1780,91328,42,,Male,N,N,N,N,3.0,,HOME,N,1,0,0,0,0,0,0,1000,Y,California
1781,27847,59,,Male,N,N,N,N,,,,N,0,0,0,0,0,0,0,400,Y,North Carolina
1782,70720,34,,Female,N,Y,N,Y,,UB,HOME,Y,3,0,0,0,0,0,0,00,N,Louisiana
1783,78047,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,2740,Y,Texas (northern)
1784,43036,42,Married,Female,N,N,N,N,,,HOME,N,1,0,0,0,75,100,0,16750,Y,Ohio
1785,76164,42,,Female,N,N,N,Y,,,HOME,N,25,0,0,0,0,0,0,8000,Y,Texas (northern)
1786,85755,42,Single,Male,N,N,N,N,2.0,,HOME,Y,0,0,1,0,0,0,0,10,Y,Arizona
1787,71363,49,,Male,N,N,N,N,3.0,,HOME,Y,0,0,0,0,0,0,0,1300,Y,Louisiana
1788,22185,81,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Virginia
1789,90265,63,,Female,N,N,N,N,,,HOME,N,0,0,0,0,1,0,0,250,Y,California
1790,76902,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Texas (northern)
1791,90265,42,Married,Male,N,N,Y,Y,,,HOME,N,1,180,0,0,0,0,0,1800,Y,California
1792,85200,34,Married,Female,N,Y,N,Y,,UB,HOME,Y,1,0,0,550,250,0,0,8000,Y,Arizona
1793,90265,90,,Male,N,N,N,Y,,,HOME,N,15,0,0,0,0,100,0,1258050,Y,California
1794,76706,56,,Female,N,Y,N,N,,GM,HOME,N,0,0,0,0,0,1,0,10,Y,Texas (northern)
1795,30385,42,Married,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,10,Y,Georgia
